CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
CXMS76YTAH,180627,614132,180627,3.4,1.0,0.2941,6134,2765,0.4508,0.034,0.01,0.034,25034,12568,0.502,0.1386,0.0408,0.1386,6679,3359,0.5029,0.037,0.0109,0.037,0,0,0.5638,0.0,0.0,0.0,2304,1305,0.5664,0.0128,0.0038,0.0128,57084,31986,0.5603,0.316,0.093,0.316,9227,4457,0.483,0.0511,0.015,0.0511,0,0,0.5062,0.0,0.0,0.0,5555,2781,0.5006,0.0308,0.009,0.0308,55240,30970,0.5606,0.3058,0.0899,0.3058,13370,6718,0.5025,0.074,0.0218,0.074,180627,96909,0.5365,1.0,0.2941,1.0,High,1,0,0,1,1,613,0
CXNXD8LY8B,123476,473326,1440558,3.8333,11.6667,3.0435,9640,3836,0.3979,0.0781,0.0204,0.0067,0,0,0.5002,0.0,0.0,0.0,13640,6989,0.5124,0.1105,0.0288,0.0095,0,0,0.7038,0.0,0.0,0.0,5426,3138,0.5783,0.0439,0.0115,0.0038,14715,7611,0.5172,0.1192,0.0311,0.0102,5948,2615,0.4396,0.0482,0.0126,0.0041,0,0,0.5061,0.0,0.0,0.0,5447,2974,0.546,0.0441,0.0115,0.0038,40914,14773,0.3611,0.3314,0.0864,0.0284,7167,3599,0.5022,0.058,0.0151,0.005,102897,45535,0.4425,0.8333,0.2174,0.0714,High,1,0,0,1,0,544,1
CXOXZ40QJL,106933,194424,855466,1.8182,8.0,4.4,11078,6751,0.6094,0.1036,0.057,0.0129,0,0,0.5031,0.0,0.0,0.0,17458,10814,0.6194,0.1633,0.0898,0.0204,0,0,0.5068,0.0,0.0,0.0,0,0,0.5149,0.0,0.0,0.0,5947,3712,0.6242,0.0556,0.0306,0.007,3089,2280,0.7381,0.0289,0.0159,0.0036,0,0,0.5061,0.0,0.0,0.0,1537,770,0.501,0.0144,0.0079,0.0018,55881,40106,0.7177,0.5226,0.2874,0.0653,2222,1116,0.5023,0.0208,0.0114,0.0026,97212,65549,0.6743,0.9091,0.5,0.1136,No,1,0,0,1,0,532,0
CXR1W3YGSX,21618,190634,11792,8.8183,0.5455,0.0619,985,632,0.6416,0.0456,0.0052,0.0835,0,0,0.498,0.0,0.0,0.0,2442,1397,0.5721,0.113,0.0128,0.2071,0,0,0.1026,0.0,0.0,0.0,0,0,0.4076,0.0,0.0,0.0,2935,1698,0.5785,0.1358,0.0154,0.2489,2627,1747,0.665,0.1215,0.0138,0.2228,0,0,0.506,0.0,0.0,0.0,112,58,0.5179,0.0052,0.0006,0.0095,9592,6092,0.6351,0.4437,0.0503,0.8134,960,480,0.5,0.0444,0.005,0.0814,19653,12104,0.6159,0.9091,0.1031,1.6666,No,1,0,0,1,0,589,0
CXR8RKU5YH,39300,247590,55020,6.3,1.4,0.2222,2199,740,0.3365,0.056,0.0089,0.04,0,0,0.5024,0.0,0.0,0.0,6858,3431,0.5003,0.1745,0.0277,0.1246,0,0,0.5074,0.0,0.0,0.0,595,327,0.5496,0.0151,0.0024,0.0108,6769,2775,0.41,0.1722,0.0273,0.123,2450,1543,0.6298,0.0623,0.0099,0.0445,0,0,0.5062,0.0,0.0,0.0,341,155,0.4545,0.0087,0.0014,0.0062,16981,7704,0.4537,0.4321,0.0686,0.3086,3107,1567,0.5043,0.0791,0.0125,0.0565,39300,18242,0.4642,1.0,0.1587,0.7143,Low,1,0,0,1,0,638,0
CXRV9DRM18,82514,115520,651861,1.4,7.9,5.6428,1614,1614,1.0,0.0196,0.014,0.0025,0,0,0.5042,0.0,0.0,0.0,21928,11275,0.5142,0.2657,0.1898,0.0336,271,0,1.5019,0.0033,0.0023,0.0004,13839,6988,0.5049,0.1677,0.1198,0.0212,6040,2394,0.3964,0.0732,0.0523,0.0093,1060,626,0.5906,0.0128,0.0092,0.0016,0,0,0.5061,0.0,0.0,0.0,2516,1260,0.5008,0.0305,0.0218,0.0039,31613,9997,0.3162,0.3831,0.2737,0.0485,3633,1831,0.504,0.044,0.0314,0.0056,82514,35985,0.4361,1.0,0.7143,0.1266,High,1,0,0,1,0,570,0
CXSKVBBTX9,20217,10108,80868,0.5,4.0,8.0004,1771,979,0.5528,0.0876,0.1752,0.0219,8333,4187,0.5025,0.4122,0.8244,0.103,3199,1630,0.5095,0.1582,0.3165,0.0396,0,0,1.1494,0.0,0.0,0.0,1340,683,0.5097,0.0663,0.1326,0.0166,3839,1702,0.4433,0.1899,0.3798,0.0475,779,317,0.4069,0.0385,0.0771,0.0096,0,0,0.5062,0.0,0.0,0.0,0,0,0.5098,0.0,0.0,0.0,0,0,0.4373,0.0,0.0,0.0,956,479,0.501,0.0473,0.0946,0.0118,20217,9977,0.4935,1.0,2.0001,0.25,High,1,0,0,1,0,561,0
CXUO6S5P07,69510,191152,254870,2.75,3.6667,1.3333,4808,935,0.1945,0.0692,0.0252,0.0189,0,0,0.5032,0.0,0.0,0.0,11066,5663,0.5117,0.1592,0.0579,0.0434,0,0,0.514,0.0,0.0,0.0,0,0,0.5486,0.0,0.0,0.0,12162,6275,0.516,0.175,0.0636,0.0477,3448,0,0.4307,0.0496,0.018,0.0135,15713,7952,0.5061,0.2261,0.0822,0.0617,4856,2431,0.5006,0.0699,0.0254,0.0191,0,0,0.5776,0.0,0.0,0.0,5872,2949,0.5022,0.0845,0.0307,0.023,57925,26205,0.4524,0.8333,0.303,0.2273,No,1,0,0,1,0,626,1
CXW0TYP091,289356,1078509,3077697,3.7273,10.6364,2.8537,11116,4357,0.392,0.0384,0.0103,0.0036,29891,15105,0.5053,0.1033,0.0277,0.0097,8127,4096,0.504,0.0281,0.0075,0.0026,0,0,0.586,0.0,0.0,0.0,3027,1556,0.514,0.0105,0.0028,0.001,62102,31984,0.515,0.2146,0.0576,0.0202,9408,3888,0.4133,0.0325,0.0087,0.0031,65893,33349,0.5061,0.2277,0.0611,0.0214,6087,3324,0.5461,0.021,0.0056,0.002,51460,27534,0.5351,0.1778,0.0477,0.0167,15940,8004,0.5021,0.0551,0.0148,0.0052,263051,133197,0.5064,0.9091,0.2439,0.0855,High,1,1,1,1,1,546,0
CXYD1GWTK8,100653,785093,1459468,7.8,14.5,1.859,3967,3030,0.7638,0.0394,0.0051,0.0027,21132,10639,0.5035,0.2099,0.0269,0.0145,7211,4441,0.6159,0.0716,0.0092,0.0049,0,0,0.7822,0.0,0.0,0.0,1796,1073,0.5974,0.0178,0.0023,0.0012,43849,22544,0.5141,0.4356,0.0559,0.03,6741,4085,0.606,0.067,0.0086,0.0046,0,0,0.5062,0.0,0.0,0.0,4696,2351,0.5006,0.0467,0.006,0.0032,0,0,0.5921,0.0,0.0,0.0,11261,5675,0.504,0.1119,0.0143,0.0077,100653,53838,0.5349,1.0,0.1282,0.069,High,1,0,0,1,1,498,1
CXYY97AJN3,52682,47414,52682,0.9,1.0,1.1111,6604,4714,0.7138,0.1254,0.1393,0.1254,0,0,0.5034,0.0,0.0,0.0,10819,7253,0.6704,0.2054,0.2282,0.2054,46,0,1.2782,0.0009,0.001,0.0009,0,0,0.5187,0.0,0.0,0.0,2584,1370,0.5302,0.049,0.0545,0.049,1268,839,0.6617,0.0241,0.0267,0.0241,6955,3520,0.5061,0.132,0.1467,0.132,1008,504,0.5,0.0191,0.0213,0.0191,22181,14721,0.6637,0.421,0.4678,0.421,1217,609,0.5004,0.0231,0.0257,0.0231,52682,33530,0.6365,1.0,1.1111,1.0,No,1,0,0,1,0,591,0
CY2QHKQ3L7,44806,24440,232178,0.5455,5.1819,9.4999,556,138,0.2482,0.0124,0.0227,0.0024,10712,5362,0.5006,0.2391,0.4383,0.0461,4041,2049,0.5071,0.0902,0.1653,0.0174,0,0,1.0613,0.0,0.0,0.0,0,0,0.5132,0.0,0.0,0.0,6238,3476,0.5572,0.1392,0.2552,0.0269,505,217,0.4297,0.0113,0.0207,0.0022,3965,2007,0.5062,0.0885,0.1622,0.0171,0,0,0.4345,0.0,0.0,0.0,13482,3457,0.2564,0.3009,0.5516,0.0581,1234,620,0.5024,0.0275,0.0505,0.0053,40733,17326,0.4254,0.9091,1.6667,0.1754,No,1,0,0,1,0,622,0
CY3MUDXQ9X,120753,169054,362259,1.4,3.0,2.1429,4598,182,0.0396,0.0381,0.0272,0.0127,8819,4419,0.5011,0.073,0.0522,0.0243,26842,13789,0.5137,0.2223,0.1588,0.0741,0,0,0.8512,0.0,0.0,0.0,0,0,0.4713,0.0,0.0,0.0,7981,3530,0.4423,0.0661,0.0472,0.022,2506,413,0.1648,0.0208,0.0148,0.0069,25359,12834,0.5061,0.21,0.15,0.07,3674,1839,0.5005,0.0304,0.0217,0.0101,36580,4351,0.1189,0.3029,0.2164,0.101,4394,2206,0.502,0.0364,0.026,0.0121,120753,43563,0.3608,1.0,0.7143,0.3333,No,1,0,1,1,0,655,0
CY4DFJ9PQN,0,15842,62576,0.0,8.4827,3.95,0,0,0.2921,0.1056,0.0,0.0,0,0,0.5032,0.0,0.0,0.0,0,0,0.5136,0.2224,0.0,0.0,0,0,0.3812,0.0,0.0,0.0,315,163,0.5175,0.0,0.0199,0.005,482,255,0.529,0.0562,0.0304,0.0077,74,37,0.5,0.084,0.0047,0.0012,611,309,0.5057,0.0762,0.0386,0.0098,0,0,0.4814,0.0285,0.0,0.0,6225,4186,0.6724,0.4452,0.3929,0.0995,214,106,0.4953,0.0397,0.0135,0.0034,7921,5056,0.6383,0.848,0.5,0.1266,Low,1,0,0,1,0,560,1
CY4SI2VOW2,16772,8386,0,0.5,0.0,0.0,238,186,0.7815,0.0142,0.0284,0.0281,0,0,0.5015,0.0,0.0,0.0,5249,2688,0.5121,0.313,0.6259,0.0712,0,0,0.3475,0.0,0.0,0.0,0,0,0.5338,0.0,0.0,0.0118,850,448,0.5271,0.0507,0.1014,0.018,0,0,0.368,0.0,0.0,0.0,0,0,0.5062,0.0,0.0,0.3198,0,0,0.5245,0.0,0.0,0.0,14628,10937,0.7477,0.8722,1.7443,1.0965,0,0,0.5012,0.0,0.0,0.0,20965,14259,0.6801,1.25,2.5,0.9786,No,0,0,0,1,0,619,0
CY6T32CJFP,0,19808,49521,0.9685,13.19,2.5001,0,0,0.2638,0.0396,0.0,0.0,0,0,0.5065,0.1069,0.0,0.0,0,0,0.5017,0.0,0.0,0.0,0,0,0.6928,0.001,0.0,0.0,229,108,0.4716,0.0854,0.0116,0.0046,420,222,0.5286,0.1363,0.0212,0.0085,57,23,0.4035,0.0,0.0029,0.0012,0,0,0.5061,0.0,0.0,0.0,0,0,0.5414,0.051,0.0,0.0,4932,3108,0.6302,0.0538,0.249,0.0996,188,94,0.5,0.0695,0.0095,0.0038,5826,3555,0.6102,0.9682,0.2941,0.1176,Low,1,0,0,1,0,531,0
CY89JKWHYY,110735,387572,230698,3.5,2.0833,0.5952,5681,402,0.0708,0.0513,0.0147,0.0246,0,0,0.5029,0.0,0.0,0.0,22126,14754,0.6668,0.1998,0.0571,0.0959,0,0,0.7927,0.0,0.0,0.0,7622,4534,0.5949,0.0688,0.0197,0.033,14858,6956,0.4682,0.1342,0.0383,0.0644,6183,2495,0.4035,0.0558,0.016,0.0268,21310,10785,0.5061,0.1924,0.055,0.0924,6585,3297,0.5007,0.0595,0.017,0.0285,0,0,0.8091,0.0,0.0,0.0,7914,3973,0.502,0.0715,0.0204,0.0343,92279,47196,0.5114,0.8333,0.2381,0.4,High,1,0,1,1,0,603,0
CY8SKSJ3PF,92747,176219,500834,1.9,5.4,2.8421,8748,3722,0.4255,0.0943,0.0496,0.0175,6942,3480,0.5013,0.0748,0.0394,0.0139,20992,10794,0.5142,0.2263,0.1191,0.0419,0,0,0.8332,0.0,0.0,0.0,0,0,0.5227,0.0,0.0,0.0,7172,3708,0.517,0.0773,0.0407,0.0143,2780,1164,0.4187,0.03,0.0158,0.0056,0,0,0.5062,0.0,0.0,0.0,2405,1205,0.501,0.0259,0.0136,0.0048,40226,23840,0.5927,0.4337,0.2283,0.0803,3482,1738,0.4991,0.0375,0.0198,0.007,92747,49651,0.5353,1.0,0.5263,0.1852,No,1,1,0,1,0,606,0
CYAXX8IV8G,51154,81846,219962,1.6,4.3,2.6875,5144,2629,0.5111,0.1006,0.0628,0.0234,0,0,0.5018,0.0,0.0,0.0,10068,5104,0.507,0.1968,0.123,0.0458,0,0,1.0686,0.0,0.0,0.0,0,0,0.5677,0.0,0.0,0.0,3438,1779,0.5175,0.0672,0.042,0.0156,367,367,1.0,0.0072,0.0045,0.0017,9548,4832,0.5061,0.1867,0.1167,0.0434,1381,691,0.5004,0.027,0.0169,0.0063,19538,11489,0.588,0.3819,0.2387,0.0888,1670,837,0.5012,0.0326,0.0204,0.0076,51154,27728,0.542,1.0,0.625,0.2326,No,1,0,0,1,0,617,1
CYB8C3KPHV,30684,52163,147283,1.7,4.8,2.8235,1438,332,0.2309,0.0469,0.0276,0.0098,0,0,0.5054,0.0,0.0,0.0,6730,3398,0.5049,0.2193,0.129,0.0457,0,0,0.9149,0.0,0.0,0.0,0,0,0.5662,0.0,0.0,0.0,2303,1191,0.5172,0.0751,0.0442,0.0156,922,512,0.5553,0.03,0.0177,0.0063,0,0,0.5062,0.0,0.0,0.0,843,385,0.4567,0.0275,0.0162,0.0057,17345,12122,0.6989,0.5653,0.3325,0.1178,1103,552,0.5005,0.0359,0.0211,0.0075,30684,18492,0.6027,1.0,0.5882,0.2083,No,1,0,0,1,0,549,1
CYBLLYCZ1O,339872,962972,2747302,2.8333,8.0833,2.8529,25286,15775,0.6239,0.0744,0.0263,0.0092,9198,4611,0.5013,0.0271,0.0096,0.0033,45137,28369,0.6285,0.1328,0.0469,0.0164,0,0,0.5617,0.0,0.0,0.0,0,0,0.5594,0.0,0.0,0.0,37956,19569,0.5156,0.1117,0.0394,0.0138,16083,7223,0.4491,0.0473,0.0167,0.0059,0,0,0.5062,0.0,0.0,0.0,13954,7620,0.5461,0.0411,0.0145,0.0051,117286,62303,0.5312,0.3451,0.1218,0.0427,18327,9212,0.5026,0.0539,0.019,0.0067,283227,154682,0.5461,0.8333,0.2941,0.1031,No,1,1,0,1,0,558,1
CYC955J5T4,83800,645260,16760,7.7,0.2,0.026,2851,1288,0.4518,0.034,0.0044,0.1701,0,0,0.5006,0.0,0.0,0.0,8769,4384,0.4999,0.1046,0.0136,0.5232,0,0,1.1029,0.0,0.0,0.0,0,0,0.5625,0.0,0.0,0.0,10872,5611,0.5161,0.1297,0.0168,0.6487,8808,5257,0.5968,0.1051,0.0137,0.5255,18468,9347,0.5061,0.2204,0.0286,1.1019,488,246,0.5041,0.0058,0.0008,0.0291,29461,16911,0.574,0.3516,0.0457,1.7578,4083,2051,0.5023,0.0487,0.0063,0.2436,83800,45095,0.5381,1.0,0.1299,5.0,No,1,0,0,1,0,677,0
CYE3ZLKT77,0,24686,44884,0.0,12.7546,1.8182,0,0,0.307,0.0283,0.0,0.0,0,0,0.5064,0.0,0.0,0.0,0,0,0.5511,0.3176,0.0,0.0,0,0,1.3808,0.0015,0.0,0.0,640,328,0.5125,0.0193,0.0259,0.0143,856,411,0.4801,0.257,0.0347,0.0191,123,70,0.5691,0.096,0.005,0.0027,0,0,0.5062,0.2768,0.0,0.0,0,0,0.5162,0.0282,0.0,0.0,9161,4948,0.5401,0.1666,0.3711,0.2041,441,222,0.5034,0.0301,0.0179,0.0098,11221,5979,0.5328,1.0356,0.4545,0.25,Low,1,0,0,1,0,540,1
CYECK8Z1H8,113185,158459,633836,1.4,5.6,4.0,5441,1953,0.3589,0.0481,0.0343,0.0086,0,0,0.5007,0.0,0.0,0.0,30381,20157,0.6635,0.2684,0.1917,0.0479,0,0,0.6322,0.0,0.0,0.0,12483,5954,0.477,0.1103,0.0788,0.0197,7235,3742,0.5172,0.0639,0.0457,0.0114,2143,1330,0.6206,0.0189,0.0135,0.0034,0,0,0.5059,0.0,0.0,0.0,2906,1454,0.5003,0.0257,0.0183,0.0046,49098,23476,0.4781,0.4338,0.3098,0.0775,3498,1761,0.5034,0.0309,0.0221,0.0055,113185,59827,0.5286,1.0,0.7143,0.1786,High,1,0,0,1,0,544,0
CYEUFOMTCA,248788,580504,1492726,2.3333,6.0,2.5714,17793,9559,0.5372,0.0715,0.0307,0.0119,0,0,0.5033,0.0,0.0,0.0,18875,9722,0.5151,0.0759,0.0325,0.0126,0,0,0.3569,0.0,0.0,0.0,10199,4680,0.4589,0.041,0.0176,0.0068,22116,12198,0.5515,0.0889,0.0381,0.0148,8521,6230,0.7311,0.0343,0.0147,0.0057,26755,13540,0.5061,0.1075,0.0461,0.0179,8266,4138,0.5006,0.0332,0.0142,0.0055,84838,48295,0.5693,0.341,0.1461,0.0568,9960,5000,0.502,0.04,0.0172,0.0067,207323,113362,0.5468,0.8333,0.3571,0.1389,High,1,1,0,1,0,596,0
CYF7SWG95Z,153309,129723,518892,0.8462,3.3846,4.0,7006,1275,0.182,0.0457,0.054,0.0135,3424,1717,0.5015,0.0223,0.0264,0.0066,13274,6812,0.5132,0.0866,0.1023,0.0256,0,0,0.6598,0.0,0.0,0.0,0,0,0.4175,0.0,0.0,0.0,14030,7247,0.5165,0.0915,0.1082,0.027,1605,0,0.8073,0.0105,0.0124,0.0031,18359,9291,0.5061,0.1198,0.1415,0.0354,5673,2840,0.5006,0.037,0.0437,0.0109,47748,23309,0.4882,0.3114,0.3681,0.092,6811,3426,0.503,0.0444,0.0525,0.0131,117930,55917,0.4742,0.7692,0.9091,0.2273,No,1,0,0,1,0,634,0
CYFOMMOR8H,70477,56382,288956,0.8,4.1,5.125,15513,11140,0.7181,0.2201,0.2751,0.0537,5910,2963,0.5014,0.0839,0.1048,0.0205,17959,9196,0.5121,0.2548,0.3185,0.0622,0,0,1.3161,0.0,0.0,0.0,0,0,0.5698,0.0,0.0,0.0,6530,3595,0.5505,0.0927,0.1158,0.0226,2297,546,0.2377,0.0326,0.0407,0.0079,16872,8539,0.5061,0.2394,0.2992,0.0584,2444,1224,0.5008,0.0347,0.0433,0.0085,0,0,0.1047,0.0,0.0,0.0,2952,1479,0.501,0.0419,0.0524,0.0102,70477,38682,0.5489,1.0,1.25,0.2439,No,1,0,0,1,0,606,0
CYGDWEUNBW,9825,1228,0,0.125,0.0,0.0,88,7,0.0795,0.009,0.0717,0.0,392,197,0.5026,0.0399,0.3192,0.0415,7045,4506,0.6396,0.717,5.737,0.4622,0,0,0.4414,0.0,0.0,0.001,0,0,0.4722,0.0,0.0,0.0065,705,319,0.4525,0.0718,0.5741,0.1707,0,0,0.7459,0.0,0.0,0.0746,0,0,0.5063,0.0,0.0,0.0433,0,0,0.5488,0.0,0.0,0.0116,4051,516,0.1274,0.4123,3.2989,0.435,0,0,0.5025,0.0,0.0,0.0316,12281,5545,0.4515,1.25,10.0008,3.3335,No,0,0,0,1,0,669,0
CYH24B1JL7,30027,318286,39035,10.6,1.3,0.1226,2292,1558,0.6798,0.0763,0.0072,0.0587,0,0,0.4997,0.0,0.0,0.0,4270,2196,0.5143,0.1422,0.0134,0.1094,0,0,0.7185,0.0,0.0,0.0,339,173,0.5103,0.0113,0.0011,0.0087,5649,3086,0.5463,0.1881,0.0177,0.1447,6290,4470,0.7107,0.2095,0.0198,0.1611,8966,4539,0.5062,0.2986,0.0282,0.2297,240,120,0.5,0.008,0.0008,0.0061,0,0,0.5993,0.0,0.0,0.0,1981,994,0.5018,0.066,0.0062,0.0507,30027,17136,0.5707,1.0,0.0943,0.7692,Low,1,0,0,1,0,641,0
CYJX6VCV3S,256740,770221,2347341,3.0,9.1429,3.0476,15648,6901,0.441,0.0609,0.0203,0.0067,0,0,0.5046,0.0,0.0,0.0,23972,12249,0.511,0.0934,0.0311,0.0102,0,0,0.9455,0.0,0.0,0.0,0,0,0.5686,0.0,0.0,0.0,26083,13515,0.5182,0.1016,0.0339,0.0111,6348,3167,0.4989,0.0247,0.0082,0.0027,0,0,0.5061,0.0,0.0,0.0,9635,5261,0.546,0.0375,0.0125,0.0041,89018,50738,0.57,0.3467,0.1156,0.0379,12682,6386,0.5035,0.0494,0.0165,0.0054,183386,98217,0.5356,0.7143,0.2381,0.0781,No,1,1,0,1,0,566,0
CYKE155Z6S,259146,1922000,1662854,7.4167,6.4167,0.8652,12180,8527,0.7001,0.047,0.0063,0.0073,27246,13731,0.504,0.1051,0.0142,0.0164,7493,3916,0.5226,0.0289,0.0039,0.0045,0,0,0.6954,0.0,0.0,0.0,2029,1118,0.551,0.0078,0.0011,0.0012,59790,32388,0.5417,0.2307,0.0311,0.036,12789,9383,0.7337,0.0494,0.0067,0.0077,0,0,0.5061,0.0,0.0,0.0,5577,3046,0.5462,0.0215,0.0029,0.0034,74180,52349,0.7057,0.2862,0.0386,0.0446,14671,7372,0.5025,0.0566,0.0076,0.0088,215955,131830,0.6105,0.8333,0.1124,0.1299,High,1,1,0,1,1,587,1
CYLRQ8WEAG,71471,903139,110456,12.6364,1.5455,0.1223,4582,3243,0.7078,0.0641,0.0051,0.0415,0,0,0.5018,0.0,0.0,0.0,7516,3791,0.5044,0.1052,0.0083,0.068,0,0,0.6884,0.0,0.0,0.0,0,0,0.5009,0.0,0.0,0.0,11395,6966,0.6113,0.1594,0.0126,0.1032,7775,4660,0.5994,0.1088,0.0086,0.0704,0,0,0.5062,0.0,0.0,0.0,408,204,0.5,0.0057,0.0005,0.0037,29859,19509,0.6534,0.4178,0.0331,0.2703,3439,1720,0.5001,0.0481,0.0038,0.0311,64974,40093,0.6171,0.9091,0.0719,0.5882,No,1,0,0,1,0,608,1
CYLX7V2K2H,140835,380254,1816772,2.7,12.9,4.7778,16362,10181,0.6222,0.1162,0.043,0.009,0,0,0.5037,0.0,0.0,0.0,13672,9031,0.6605,0.0971,0.036,0.0075,0,0,0.5592,0.0,0.0,0.0,0,0,0.5805,0.0,0.0,0.0,73754,38189,0.5178,0.5237,0.194,0.0406,10846,6342,0.5847,0.077,0.0285,0.006,0,0,0.5064,0.0,0.0,0.0,7237,3952,0.5461,0.0514,0.019,0.004,0,0,0.7537,0.0,0.0,0.0,18964,9535,0.5028,0.1347,0.0499,0.0104,140835,77230,0.5484,1.0,0.3704,0.0775,No,1,1,0,1,1,506,1
CYPBUJZCQ1,23415,192526,41627,8.2223,1.7778,0.2162,609,79,0.1297,0.026,0.0032,0.0146,0,0,0.5009,0.0,0.0,0.0,4066,2051,0.5044,0.1736,0.0211,0.0977,0,0,1.1459,0.0,0.0,0.0,0,0,0.5528,0.0,0.0,0.0,3985,1584,0.3975,0.1702,0.0207,0.0957,925,925,1.0,0.0395,0.0048,0.0222,8450,4276,0.506,0.3609,0.0439,0.203,228,114,0.5,0.0097,0.0012,0.0055,5886,280,0.0476,0.2514,0.0306,0.1414,1868,943,0.5048,0.0798,0.0097,0.0449,26017,10252,0.3941,1.1111,0.1351,0.625,No,1,0,0,1,0,663,0
CYPVTAB7T4,129221,1116003,281938,8.6364,2.1818,0.2526,3248,511,0.1573,0.0251,0.0029,0.0115,0,0,0.5038,0.0,0.0,0.0,7488,4717,0.6299,0.0579,0.0067,0.0266,0,0,0.4574,0.0,0.0,0.0,0,0,0.5231,0.0,0.0,0.0,38877,17726,0.456,0.3009,0.0348,0.1379,5343,2338,0.4376,0.0413,0.0048,0.019,46510,23538,0.5061,0.3599,0.0417,0.165,4686,2346,0.5006,0.0363,0.0042,0.0166,0,0,1.0418,0.0,0.0,0.0,11322,5701,0.5035,0.0876,0.0101,0.0402,117474,56877,0.4842,0.9091,0.1053,0.4167,No,1,0,1,1,1,637,1
CYRNUJ5IBF,0,68775,131298,7.876,12.3361,1.9091,0,0,0.1245,0.025,0.0,0.0,0,0,0.5037,0.0,0.0,0.0,0,0,0.6219,0.0,0.0,0.0,0,0,0.3457,0.0,0.0,0.0,0,0,0.6884,0.0513,0.0,0.0,1117,640,0.573,0.2236,0.0162,0.0085,159,100,0.6289,0.1031,0.0023,0.0012,1393,705,0.5061,0.0703,0.0203,0.0106,0,0,0.4919,0.0166,0.0,0.0,17686,11769,0.6654,0.2367,0.2572,0.1347,486,246,0.5062,0.0533,0.0071,0.0037,20841,13460,0.6458,1.1214,0.303,0.1587,No,1,0,0,1,0,497,1
CYSGIA3SRN,149199,287742,1257538,1.9286,8.4286,4.3704,8744,2099,0.2401,0.0586,0.0304,0.007,0,0,0.499,0.0,0.0,0.0,26681,13318,0.4992,0.1788,0.0927,0.0212,0,0,0.2591,0.0,0.0,0.0,16073,8228,0.5119,0.1077,0.0559,0.0128,23899,9979,0.4175,0.1602,0.0831,0.019,9403,4350,0.4626,0.063,0.0327,0.0075,0,0,0.5062,0.0,0.0,0.0,7766,3888,0.5006,0.0521,0.027,0.0062,0,0,0.297,0.0,0.0,0.0,14005,7053,0.5036,0.0939,0.0487,0.0111,106571,48915,0.459,0.7143,0.3704,0.0847,High,1,0,0,1,0,557,1
CYSIPX3IKC,469173,597129,3796037,1.2727,8.0909,6.3571,43255,39918,0.9229,0.0922,0.0724,0.0114,0,0,0.504,0.0,0.0,0.0,36957,18711,0.5063,0.0788,0.0619,0.0097,0,0,1.145,0.0,0.0,0.0,0,0,0.5172,0.0,0.0,0.0,53910,34618,0.6421,0.1149,0.0903,0.0142,45428,33967,0.7477,0.0968,0.0761,0.012,0,0,0.5061,0.0,0.0,0.0,13382,6700,0.5007,0.0285,0.0224,0.0035,214310,143409,0.6692,0.4568,0.3589,0.0565,19279,9664,0.5013,0.0411,0.0323,0.0051,426521,286987,0.6729,0.9091,0.7143,0.1124,No,1,1,0,1,0,486,0
